carbon_source,exchange_id,reaction_id,reaction_name,subsystem,gpr,off_genes,n_off_genes,wt_flux,flag
D-Malic Acid,EX_mal__D_e,TRE6PH,Trehalose-6-phosphate hydrolase,Inorganic ion,b4239,b4239,1,0.0,applied
D-Malic Acid,EX_mal__D_e,XYLI1,Xylose isomerase,Sugar catabolism,b3565,b3565,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ICHORS_copy1,Isochorismate synthase,Other,b0593,b0593,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DHPPD,"2,3-dihydroxyphenylpropionate dehydrogenase",Other,b2541,b2541,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DHCIND,"2,3-dihydroxycinnamate dehydrogenase",Other,b2541,b2541,1,0.0,applied
D-Malic Acid,EX_mal__D_e,LCARS,"Lacaldehyde reductase (S-propane-1,2-diol forming)",Other,b2799,b2799,1,0.0,applied
D-Malic Acid,EX_mal__D_e,RMPA,Rhamnulose-1-phosphate aldolase,Inorganic ion,b3902,b3902,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLTPD,Galactitol-1-phosphate dehydrogenase,Inorganic ion,b2091,b2091,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MANAO,Mannonate oxidoreductase,Other,b4323,b4323,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DDPGALA,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,Sugar catabolism,b4477,b4477,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLYAT,Glycine C-acetyltransferase,Amino acid metabolism,b3617,b3617,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CRNBTCT,Gamma-butyrobetainyl-CoA: carnitine CoA transferase,Other,b0038,b0038,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CRNCBCT,Crotonobetainyl-CoA: carnitine CoA transferase,Other,b0038,b0038,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CRNCDH,Carnityl-CoA dehydratse,Other,b0036,b0036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,IDOND,L-idonate 5-dehydrogenase,Other,b4267,b4267,1,0.0,applied
D-Malic Acid,EX_mal__D_e,IDOND2,L-indonate 5-dehydrogenase (NADP),Other,b4267,b4267,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ADA,Adenosine deaminase,Other,b1623,b1623,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DADA,Deoxyadenosine deaminase,Other,b1623,b1623,1,0.0,applied
D-Malic Acid,EX_mal__D_e,AGDC,N-acetylglucosamine-6-phosphate deacetylase,Inorganic ion,b0677,b0677,1,0.0,applied
D-Malic Acid,EX_mal__D_e,AST,Arginine succinyltransferase,Amino acid metabolism,b1747,b1747,1,0.0,applied
D-Malic Acid,EX_mal__D_e,SGDS,Succinylglutamate desuccinylase,Other,b1744,b1744,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CYNTAH,Cyanate aminohydrolase,Amino acid metabolism,b0340,b0340,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FRUK,Fructose-1-phosphate kinase,Inorganic ion,b2168,b2168,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DOGULNR,"2,3 dioxo-L-gulonate reductase",Other,b3575,b3575,1,0.0,applied
D-Malic Acid,EX_mal__D_e,TRE6PP,Trehalose-phosphatase,Other,b1897,b1897,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MLTG3,Maltodextrin glucosidase (maltopentaose),Other,b0403,b0403,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ARAI,L-arabinose isomerase,Sugar catabolism,b0062,b0062,1,0.0,applied
D-Malic Acid,EX_mal__D_e,M1PD,Mannitol-1-phosphate 5-dehydrogenase,Sugar catabolism,b3600,b3600,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GALS3,A-galactosidase (melibiose),Other,b4119,b4119,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FCI,L-fucose isomerase,Sugar catabolism,b2802,b2802,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FCLK,L-fuculokinase,Other,b2803,b2803,1,0.0,applied
D-Malic Acid,EX_mal__D_e,OP4ENH,2-oxopent-4-enoate hydratase,Other,b0350,b0350,1,0.0,applied
D-Malic Acid,EX_mal__D_e,HOPNTAL,4-hydroxy-2-oxopentanoate aldolase,Other,b0352,b0352,1,0.0,applied
D-Malic Acid,EX_mal__D_e,3HPPPNH,3-(3-hydroxy-phenyl)propionate hydroxylase,Other,b0347,b0347,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ASCBPL,L-ascorbate 6-phosphate lactonase,Inorganic ion,b4192,b4192,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ACBIPGT,Adenosyl cobinamide phosphate guanyltransferase,Inorganic ion,b1993,b1993,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ADOCBLS,Adenosylcobalamin 5'-phosphate synthase,Cofactor biosynthesis,b1992,b1992,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ADOCBIK,Adenosyl cobinamide kinase,Other,b1993,b1993,1,0.0,applied
D-Malic Acid,EX_mal__D_e,HPPPNDO,"2,3-dihydroxypheylpropionate 1,2-dioxygenase",Other,b0348,b0348,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MCITL2,Methylisocitrate lyase,TCA cycle,b0331,b0331,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DXYLK,1-Deoxy-D-xylulose kinase,Other,b3564,b3564,1,0.0,applied
D-Malic Acid,EX_mal__D_e,SOTA,Succinylornithine transaminase,Other,b1748,b1748,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DHCINDO,"2,3-dihydroxycinnamate 1,2-dioxygenase",Other,b0348,b0348,1,0.0,applied
D-Malic Acid,EX_mal__D_e,SGSAD,Succinylglutamic semialdehyde dehydrogenase,Other,b1746,b1746,1,0.0,applied
D-Malic Acid,EX_mal__D_e,HKNDDH,"2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase",Other,b0349,b0349,1,0.0,applied
D-Malic Acid,EX_mal__D_e,HKNTDH,2-hydroxy-6-ketononotrienedioate hydrolase,Other,b0349,b0349,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLYCK2,Glycerate kinase,Other,b3124,b3124,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ENTCS,Enterochelin synthase,Other,b0583,b0583,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MANPGH,2-O-alpha-mannosyl-6-phosphate-D-glycerate hydrolase,Inorganic ion,b0732,b0732,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ACM6PH,N-acetylmuramate 6-phosphate hydrolase,Inorganic ion,b2428,b2428,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ADNCYC,Adenylate cyclase,Other,b3806,b3806,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MCITS,2-methylcitrate synthase,TCA cycle,b0333,b0333,1,0.0,applied
D-Malic Acid,EX_mal__D_e,TAUDO,Taurine dioxygenase,Other,b0368,b0368,1,0.0,applied
D-Malic Acid,EX_mal__D_e,PPM2,Phosphopentomutase 2 (deoxyribose),Nucleotide metabolism,b4383,b4383,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MLTG2,Maltodextrin glucosidase (maltotetraose),Other,b0403,b0403,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MLTG1,Maltodextrin glucosidase (maltotriose),Other,b0403,b0403,1,0.0,applied
D-Malic Acid,EX_mal__D_e,AMALT3,Amylomaltase (maltopentaose),Other,b3416,b3416,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MLTP3,Maltodextrin phosphorylase (maltoheptaose),Other,b3417,b3417,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DDGALK,2-dehydro-3-deoxygalactonokinase,Other,b3693,b3693,1,0.0,applied
D-Malic Acid,EX_mal__D_e,AMALT1,Amylomaltase (maltotriose),Other,b3416,b3416,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MLTP2,Maltodextrin phosphorylase (maltohexaose),Other,b3417,b3417,1,0.0,applied
D-Malic Acid,EX_mal__D_e,3HCINNMH,3-hydroxycinnamate hydroxylase,Other,b0347,b0347,1,0.0,applied
D-Malic Acid,EX_mal__D_e,XYLt2pp,D-xylose transport in via proton symport (periplasm),Transport,b4031,b4031,1,0.0,applied
D-Malic Acid,EX_mal__D_e,SPODMpp,Superoxide dismutase,Oxidative stress,b1646,b1646,1,0.0,applied
D-Malic Acid,EX_mal__D_e,PHYTSpp,Phytase (periplasm),Other,b0980,b0980,1,0.0,applied
D-Malic Acid,EX_mal__D_e,PPTHpp,Phosphonate hydrogenase (periplasm),Other,b0383,b0383,1,0.0,applied
D-Malic Acid,EX_mal__D_e,NTP3pp,Nucleoside-triphosphatase (GTP) (periplasm),Nucleotide metabolism,b0980,b0980,1,0.0,applied
D-Malic Acid,EX_mal__D_e,THMDt2pp_copy2,Thymidine transport in via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Malic Acid,EX_mal__D_e,URIt2pp_copy2,Uridine transport in via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Malic Acid,EX_mal__D_e,XTSNt2rpp,Xanthosine transport via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FDMO,FMNH2-dependent monooxygenase,Other,b0935,b0935,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ACACt2pp,Acetoacetate transport via proton symport  (periplasm),Transport,b2223,b2223,1,0.0,applied
D-Malic Acid,EX_mal__D_e,TRE6PS,"Alpha,alpha-trehalose-phosphate synthase (UDP-forming)",Inorganic ion,b1896,b1896,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DRPA,Deoxyribose-phosphate aldolase,Nucleotide metabolism,b4381,b4381,1,0.0,applied
D-Malic Acid,EX_mal__D_e,TREH,"Alpha,alpha-trehalase",Other,b3519,b3519,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ACt4pp,Na+/Acetate symport (periplasm),Transport,b4067,b4067,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ADNt2pp_copy2,Adenosine transport in via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ARGAGMt7pp,Arginine/agmatine antiport (periplasm),Transport,b4115,b4115,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ASPt2_2pp,Aspartate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MALTtexi,MaltoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CITt7pp,Citrate transport via succinate antiport (periplasm),Transport,b0612,b0612,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CRNt7pp,Carnitine/butyrobetaine antiporter (periplasm),Transport,b0040,b0040,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLCtex_copy1,Glucose transport via diffusion (extracellular to periplasm),Transport,b4036,b4036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FUCtpp,L-fucose transport via proton symport (periplasm),Transport,b2801,b2801,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FUMt2_2pp,Fumarate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CYNTt2pp,Cyanate transport via proton symport (periplasm),Transport,b0341,b0341,1,0.0,applied
D-Malic Acid,EX_mal__D_e,TREHpp,"Alpha,alpha-trehalase (periplasm)",Other,b1197,b1197,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CYTDt2pp_copy2,Cytidine transport in via proton symport (periplasm),Transport,b2406,b2406,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DDGLCNt2rpp,"2-dehydro-3-deoxy-D-gluconate transport via proton symport, reversible (periplasm)",Transport,b3909,b3909,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MALTTRtexi,Maltotriose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MALTTTRtexi,MaltotetraoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MALTPTtexi,MaltopentaoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ASPO3,L-aspartate oxidase,Oxidative phosphorylation,b2574,b2574,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ASPO5,L-aspartate oxidase,Oxidative phosphorylation,b2574,b2574,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ASPO4,L-aspartate oxidase,Oxidative phosphorylation,b2574,b2574,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLYOX3,Glyoxalase III,Other,b1967,b1967,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FDMO3,FMNH2-dependent monooxygenase (ethanesulfonate),Other,b0935,b0935,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FDMO4,FMNH2-dependent monooxygenase (butanesulfonate),Other,b0935,b0935,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ENTERES,Enterochelin Esterase,Other,b0585,b0585,1,0.0,applied
D-Malic Acid,EX_mal__D_e,LYXI,Lyxose isomerase,Other,b3903,b3903,1,0.0,applied
D-Malic Acid,EX_mal__D_e,BUTt2rpp,"Butyrate transport via proton symport, reversible (periplasm)",Transport,b2223,b2223,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CADVtpp,Lysine/Cadaverine antiporter (periplasm),Transport,b4132,b4132,1,0.0,applied
D-Malic Acid,EX_mal__D_e,LADGMDH,L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase,Amino acid metabolism,b1326,b1326,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ALAGLUE,L-alanyl-gamma-glutamate epimerase,Other,b1325,b1325,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GGGABAH,Gamma-glutamyl-gamma-aminobutyric acid hydrolase,Amino acid metabolism,b1298,b1298,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FRULYSK,Fructoselysine Kinase,Amino acid metabolism,b3374,b3374,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FDMO6,FMNH2-dependent monooxygenase (sulfoacetate),Glyoxylate/Acetate,b0935,b0935,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GALM2pp,Aldose-1-epimerase,Other,b0756,b0756,1,0.0,applied
D-Malic Acid,EX_mal__D_e,LA4NTpp,"4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))",Transport,b2257,b2257,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CRNt8pp,L-carnitine/D-carnitine antiporter (periplasm),Transport,b0040,b0040,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CRNt2rpp,L-carnitine outward transport (H+ antiport),Transport,b4111,b4111,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CRNDt2rpp,D-carnitine outward transport (H+ antiport),Transport,b4111,b4111,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CTBTt2rpp,Cronobetaine outward transport (H+ antiport),Transport,b4111,b4111,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GPDDA1pp,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),Other,b2239,b2239,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GPDDA5pp,Glycerophosphodiester phosphodiesterase (Glycerophosphoinositol),Other,b2239,b2239,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FEOXAMR1,Ferroxamine reductase,Other,b4367,b4367,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FEOXAMR2,Ferroxamine reductase,Other,b4367,b4367,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FEOXAMR3,Ferroxamine reductase,Other,b4367,b4367,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FDMO2,FMNH2-dependent monooxygenase (methanesulfonate),Other,b0935,b0935,1,0.0,applied
D-Malic Acid,EX_mal__D_e,LALGP,L-alanyl-gamma-L-glutamate peptidase,Other,b0237,b0237,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ARABDI,L-fucose isomerase,Sugar catabolism,b2802,b2802,1,0.0,applied
D-Malic Acid,EX_mal__D_e,SKMt2pp,Shikimate transport in via proton symport (periplasm),Transport,b1981,b1981,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FE2t2pp,Iron (II) transport in via proton symport (periplasm),Transport,b2392,b2392,1,0.0,applied
D-Malic Acid,EX_mal__D_e,R15BPK,"Ribose-1,5-bisphosphokinase",Other,b4094,b4094,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MALt2_2pp,Malate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DDCAtexi,Fatty acid (dodecanoate) transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Malic Acid,EX_mal__D_e,TTDCAtexi,Tetradecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Malic Acid,EX_mal__D_e,HDCAtexi,Hexadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Malic Acid,EX_mal__D_e,RMNtpp,L-rhamnose transport via proton symport (periplasm),Transport,b3907,b3907,1,0.0,applied
D-Malic Acid,EX_mal__D_e,NAt3_2pp,Sodium proton antiporter (H:NA is 2) (periplasm),Transport,b0019,b0019,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FRULYSDG,Fructoselysine phosphate deglycase,Amino acid metabolism,b3371,b3371,1,0.0,applied
D-Malic Acid,EX_mal__D_e,IDONt2rpp,"L-idonate transport via proton symport, reversible (periplasm)",Transport,b4265,b4265,1,0.0,applied
D-Malic Acid,EX_mal__D_e,LYXt2pp,L-Lyxose transport via proton symport (periplasm),Transport,b3907,b3907,1,0.0,applied
D-Malic Acid,EX_mal__D_e,OCDCAtexi,Octadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Malic Acid,EX_mal__D_e,OCDCEAtexi,Octadecenoate (n-C18:1) transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ASNNpp,L-asparaginase,Other,b2957,b2957,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLUNpp,Glutaminase,Other,b2957,b2957,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ALLPI,Allose 6-phosphate isomerase,Inorganic ion,b4090,b4090,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GPDDA3pp,Glycerophosphodiester phosphodiesterase (Glycerophosphoserine),Amino acid metabolism,b2239,b2239,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GPDDA4pp,Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol),Other,b2239,b2239,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GPDDA2pp,Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine),Other,b2239,b2239,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MG2uabcpp,"Magnesium (Mg+2) ABC transporter (ubtake, periplasm)",Transport,b4242,b4242,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLYC3Pt6pp,Glycerol-3-phosphate : phosphate antiporter (periplasm),Transport,b2240,b2240,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLYCLTt4pp,Glycolate transport via sodium symport (periplasm),Transport,b4067,b4067,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GLUt4pp,Na+/glutamate symport (periplasm),Transport,b3653,b3653,1,0.0,applied
D-Malic Acid,EX_mal__D_e,14GLUCANtexi,"1,4-alpha-D-glucan transport via diffusion (extracellular to periplasm) irreversible",Transport,b4036,b4036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,RMK,Rhamnulokinase,Other,b3904,b3904,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DAAD,D-Amino acid dehydrogenase,Amino acid metabolism,b1189,b1189,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ACONMT,Trans-aconitate methyltransferase,Other,b1519,b1519,1,0.0,applied
D-Malic Acid,EX_mal__D_e,NAMNPP,Nicotinic acid mononucleotide pyrophosphorylase,Nucleotide metabolism,b0931,b0931,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CRNCAR,Carnitine-CoA racemase,Other,b0036,b0036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,NNDMBRT,Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase,Nucleotide metabolism,b1991,b1991,1,0.0,applied
D-Malic Acid,EX_mal__D_e,SADH,Succinylarginine dihydrolase,Amino acid metabolism,b1745,b1745,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ABUTD,Aminobutyraldehyde dehydrogenase,Amino acid metabolism,b1444,b1444,1,0.0,applied
D-Malic Acid,EX_mal__D_e,NTP5,Nucleoside-triphosphatase (CTP),Nucleotide metabolism,b4161,b4161,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GALCTD,Galactarate dehydratase,Other,b3128,b3128,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MLTG4,Maltodextrin glucosidase (maltohexaose),Other,b0403,b0403,1,0.0,applied
D-Malic Acid,EX_mal__D_e,UDPGDC,UDP-glucuronate C-4'' decarboxylase,Sugar catabolism,b2255,b2255,1,0.0,applied
D-Malic Acid,EX_mal__D_e,UDPKAAT,UDP-4''-ketopentose:UDP-4-amino-4-deoxy-L-arabinose aminotransferase,Amino acid metabolism,b2253,b2253,1,0.0,applied
D-Malic Acid,EX_mal__D_e,ULA4NFT,UDP-L-Ara4N formyltransferase,Other,b2255,b2255,1,0.0,applied
D-Malic Acid,EX_mal__D_e,UPLA4FNT,Undecaprenyl phosphate-L-Ara4FN transferase,Inorganic ion,b2254,b2254,1,0.0,applied
D-Malic Acid,EX_mal__D_e,UPLA4FNF,Undecaprenyl phosphate-L-Ara4FN formylase,Inorganic ion,b2256,b2256,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MCITD,2-methylcitrate dehydratase,Other,b0334,b0334,1,0.0,applied
D-Malic Acid,EX_mal__D_e,AMALT2,Amylomaltase (maltotetraose),Other,b3416,b3416,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MLTP1,Maltodextrin phosphorylase (maltopentaose),Other,b3417,b3417,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MNt2pp,Manganese (Mn+2) transport in via proton symport (periplasm),Transport,b2392,b2392,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CYSDDS,D-cysteine desulfhydrase,Amino acid metabolism,b1919,b1919,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GALKr,Galactokinase,Other,b0757,b0757,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GALCTND,Galactonate dehydratase,Sugar catabolism,b4478,b4478,1,0.0,applied
D-Malic Acid,EX_mal__D_e,AMALT4,Amylomaltase (maltohexaose),Other,b3416,b3416,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CFAS160G,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C16:0)",Fatty acid metabolism,b1661,b1661,1,0.0,applied
D-Malic Acid,EX_mal__D_e,TTDCEAtexi,Tetradecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Malic Acid,EX_mal__D_e,HDCEAtexi,Hexadecenoate transport via facilitated irreversible diffusion (extracellular to periplasm),Transport,b2344,b2344,1,0.0,applied
D-Malic Acid,EX_mal__D_e,HEXt2rpp,"Hexanoate transport via proton symport, reversible (periplasm)",Transport,b2223,b2223,1,0.0,applied
D-Malic Acid,EX_mal__D_e,SERD_D,D-serine deaminase,Amino acid metabolism,b2366,b2366,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GGPTRCO,Gamma glutamyl putrescine oxidase,Oxidative phosphorylation,b1301,b1301,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MALTHXtexi,Maltohexaose transport via diffusion (extracellular to periplasm) irreversible,Transport,b4036,b4036,1,0.0,applied
D-Malic Acid,EX_mal__D_e,TPRDCOAS,Triphosphoribosyl-dephospho-CoA synthase,Nucleotide metabolism,b0613,b0613,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DHBS,"2,3-dihydroxybenzoate adenylate synthase",Other,b0594,b0594,1,0.0,applied
D-Malic Acid,EX_mal__D_e,MLTG5,Maltodextrin glucosidase (maltoheptaose),Other,b0403,b0403,1,0.0,applied
D-Malic Acid,EX_mal__D_e,DSBGGT,DsbG:glutathione thiotransferase,Oxidative stress,b0604,b0604,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CFAS160E,"Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C16:0)",Fatty acid metabolism,b1661,b1661,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CFAS180E,"Cyclopropane fatty acid synthase (Phosphatidylethanolamine, n-C18:0)",Fatty acid metabolism,b1661,b1661,1,0.0,applied
D-Malic Acid,EX_mal__D_e,CFAS180G,"Cyclopropane fatty acid synthase (Phosphatidylglycerol, n-C18:0)",Fatty acid metabolism,b1661,b1661,1,0.0,applied
D-Malic Acid,EX_mal__D_e,UM4PL,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate-D-alanine ligase,Amino acid metabolism,b4233,b4233,1,0.0,applied
D-Malic Acid,EX_mal__D_e,5DGLCNt2rpp,"5-Dehydro-D-gluconate transport via proton symport, reversible (periplasm)",Transport,b4265,b4265,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GALCTNt2pp,D-galactonate transport via proton symport (periplasm),Transport,b3691,b3691,1,0.0,applied
D-Malic Acid,EX_mal__D_e,OROTt2_2pp,Orotate transport via proton symport (2 H) (periplasm),Transport,b3528,b3528,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FRULYSE,Fructoselysine 3-epimerase,Amino acid metabolism,b4474,b4474,1,0.0,applied
D-Malic Acid,EX_mal__D_e,FRULYSt2pp,Fructoselysine transport via proton symport (periplasm),Transport,b3370,b3370,1,0.0,applied
D-Malic Acid,EX_mal__D_e,PSCLYSt2pp,Psicoselysine transport via proton symport (periplasm),Transport,b3370,b3370,1,0.0,applied
D-Malic Acid,EX_mal__D_e,OXCDC,Oxalyl-CoA decarboxylase,Other,b2373,b2373,1,0.0,applied
D-Malic Acid,EX_mal__D_e,UM3PL,UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase,Amino acid metabolism,b4233,b4233,1,0.0,applied
D-Malic Acid,EX_mal__D_e,GALCTLO,L-galactonate oxidoreductase,Sugar catabolism,b4358,b4358,1,0.0,applied
D-Malic Acid,EX_mal__D_e,3AMACHYD,3-aminoacrylate hydrolase,Amino acid metabolism,b1009,b1009,1,0.0,applied
D-Malic Acid,EX_mal__D_e,LDGUNPD,Linear diguanylate phosphodiesterase,Nucleotide metabolism,b1285,b1285,1,0.0,applied
D-Malic Acid,EX_mal__D_e,BMOCOS,Bis-molybdenum cofactor synthase,Other,b0827,b0827,1,0.0,applied
